All Tested Subsets:
Subset: (0,), P-Value: 0.00325415210496242000501, Loss: 122340.85266783500264864414930
Subset: (1,), P-Value: 0.00181964801332155923230, Loss: 137418.19118607303244061768055
Subset: (2,), P-Value: 0.00891369979699527768824, Loss: 90211.18316037608019541949034
Subset: (3,), P-Value: 0.00780761362885141856072, Loss: 101838.10332719179859850555658
Subset: (4,), P-Value: 0.01044736280402535667788, Loss: 88697.93381851610320154577494
Subset: (5,), P-Value: 0.00654380073781421316148, Loss: 89252.63914250695961527526379
Subset: (6,), P-Value: 0.00345793898954386766387, Loss: 129768.91955342270375695079565
Subset: (7,), P-Value: 0.01177748540858470326087, Loss: 98595.53841848556476179510355
Subset: (8,), P-Value: 0.00805069413631305519363, Loss: 92271.07785255860653705894947
Subset: (9,), P-Value: 0.01726956725241437368146, Loss: 107354.44808766772621311247349
Subset: (10,), P-Value: 0.01141216233574894080294, Loss: 86533.78312167299736756831408
Subset: (0, 1), P-Value: 0.00165860965490936687963, Loss: 137612.48021544484072364866734
Subset: (0, 2), P-Value: 0.00749360797827262632015, Loss: 134695.54555174941197037696838
Subset: (0, 3), P-Value: 0.00339852290596278239915, Loss: 126238.57442611031001433730125
Subset: (0, 4), P-Value: 0.00338983051445102510912, Loss: 121548.78524565376574173569679
Subset: (0, 5), P-Value: 0.00587625741092981466324, Loss: 123980.08793270315800327807665
Subset: (0, 6), P-Value: 0.00404816193507429814696, Loss: 143516.64053287074784748256207
Subset: (0, 7), P-Value: 0.00585090405562182017118, Loss: 127847.52718716586241498589516
Subset: (0, 8), P-Value: 0.00327560750635758068938, Loss: 126038.53804520558333024382591
Subset: (0, 9), P-Value: 0.01307736228294338609590, Loss: 135597.16482069392804987728596
Subset: (0, 10), P-Value: 0.00423140417859559775371, Loss: 123690.45882123036426492035389
Subset: (1, 2), P-Value: 0.00285403247772128077289, Loss: 149798.54200468404451385140419
Subset: (1, 3), P-Value: 0.00147444278735149917302, Loss: 138708.47015891160117462277412
Subset: (1, 4), P-Value: 0.00172773431639789928384, Loss: 135870.96097245329292491078377
Subset: (1, 5), P-Value: 0.00261231443706458257153, Loss: 137485.84516084214556030929089
Subset: (1, 6), P-Value: 0.00216899755974620054438, Loss: 143240.15368675670470111072063
Subset: (1, 7), P-Value: 0.00323523034854979922928, Loss: 139636.85139497183263301849365
Subset: (1, 8), P-Value: 0.00191427428262877811702, Loss: 138311.13872788223670795559883
Subset: (1, 9), P-Value: 0.00212916627096292792112, Loss: 137966.75502603725180961191654
Subset: (1, 10), P-Value: 0.00222709087238294554251, Loss: 137714.59017761895665898919106
Subset: (2, 3), P-Value: 0.00545257932944003681497, Loss: 107165.94198860453616362065077
Subset: (2, 4), P-Value: 0.00840852118606441947812, Loss: 93168.22121560377127025276423
Subset: (2, 5), P-Value: 0.00911658314888783016805, Loss: 93400.35649021658173296600580
Subset: (2, 6), P-Value: 0.00491978047522466637592, Loss: 134820.60359045543009415268898
Subset: (2, 7), P-Value: 0.00789179982628453180471, Loss: 105875.86073006090009585022926
Subset: (2, 8), P-Value: 0.00475783006252437044858, Loss: 100557.36753026647784281522036
Subset: (2, 9), P-Value: 0.01697448616061606255223, Loss: 110590.42313445451145526021719
Subset: (2, 10), P-Value: 0.00927644521869392182922, Loss: 91301.12212695948255714029074
Subset: (3, 4), P-Value: 0.00809336137477763110926, Loss: 100308.97182307220646180212498
Subset: (3, 5), P-Value: 0.00494632028138006305668, Loss: 105410.24546057614497840404510
Subset: (3, 6), P-Value: 0.00334885694422522523298, Loss: 136916.52320929881534539163113
Subset: (3, 7), P-Value: 0.01084487085061218610005, Loss: 106632.60755307925865054130554
Subset: (3, 8), P-Value: 0.00759258647153218755449, Loss: 107695.92261366244929376989603
Subset: (3, 9), P-Value: 0.01455856080523614155819, Loss: 118258.37361683005292434245348
Subset: (3, 10), P-Value: 0.00815256165297029850025, Loss: 102556.14711719923070631921291
Subset: (4, 5), P-Value: 0.00692995306679728122895, Loss: 91787.45361618585593532770872
Subset: (4, 6), P-Value: 0.00350632019129609685468, Loss: 129296.94659095187671482563019
Subset: (4, 7), P-Value: 0.01194033121287260690302, Loss: 99625.75976759668265003710985
Subset: (4, 8), P-Value: 0.00836876540428284527995, Loss: 94374.69685434368147980421782
Subset: (4, 9), P-Value: 0.01777882046091852283332, Loss: 110368.62765987738384865224361
Subset: (4, 10), P-Value: 0.01112340799496429853688, Loss: 89515.02407905300788115710020
Subset: (5, 6), P-Value: 0.00387910767218243440757, Loss: 130450.90186349845316726714373
Subset: (5, 7), P-Value: 0.00625093534189920165683, Loss: 106286.09492891181434970349073
Subset: (5, 8), P-Value: 0.00477909491637546791909, Loss: 95144.46702144375012721866369
Subset: (5, 9), P-Value: 0.00768748955940932923031, Loss: 95228.24739026019233278930187
Subset: (5, 10), P-Value: 0.00770366820174019258094, Loss: 90145.42942649470933247357607
Subset: (6, 7), P-Value: 0.00537215014067431162470, Loss: 133374.65809552362770773470402
Subset: (6, 8), P-Value: 0.00292428479061150213211, Loss: 130437.50344960982329212129116
Subset: (6, 9), P-Value: 0.00598076675411190767512, Loss: 136083.61623153649270534515381
Subset: (6, 10), P-Value: 0.00375452001535377458130, Loss: 129495.35026369808474555611610
Subset: (7, 8), P-Value: 0.01005447403226051791836, Loss: 103102.00065096102480310946703
Subset: (7, 9), P-Value: 0.00863441269117089585383, Loss: 101612.73182497094967402517796
Subset: (7, 10), P-Value: 0.01162318601833941394963, Loss: 98675.33154265160555951297283
Subset: (8, 9), P-Value: 0.01750821933873979510676, Loss: 113596.62355653947452083230019
Subset: (8, 10), P-Value: 0.00849436733505895547047, Loss: 93273.72087499113695230334997
Subset: (9, 10), P-Value: 0.01856124667361374117047, Loss: 107520.48159540827327873557806
Subset: (1, 4, 6), P-Value: 0.00210594605468969985063, Loss: 141970.90895649066078476607800
Subset: (1, 4, 7), P-Value: 0.00293540074860129847345, Loss: 137690.73562005814164876937866
Subset: (1, 4, 8), P-Value: 0.00196649474614893219129, Loss: 137447.70077573953312821686268
Subset: (1, 4, 9), P-Value: 0.00204596085887539212711, Loss: 136205.09649620339041575789452
Subset: (1, 4, 10), P-Value: 0.00210980620944446880735, Loss: 136251.89587167551508173346519
Subset: (1, 5, 6), P-Value: 0.00294250400771246334655, Loss: 141987.01762057258747518062592
Subset: (1, 5, 7), P-Value: 0.00452478103578565164083, Loss: 139352.23445296473801136016846
Subset: (1, 5, 8), P-Value: 0.00283487372103993079397, Loss: 138306.17260991304647177457809
Subset: (1, 5, 9), P-Value: 0.00585747355767131383519, Loss: 141448.12482368486234918236732
Subset: (1, 5, 10), P-Value: 0.00291750379892828301531, Loss: 137540.97793835532502271234989
Subset: (1, 6, 7), P-Value: 0.00351427555597632473861, Loss: 144675.12530924883321858942509
Subset: (1, 6, 8), P-Value: 0.00280740437496745367726, Loss: 143961.94680947510641999542713
Subset: (1, 6, 9), P-Value: 0.00365142161453739901369, Loss: 145869.54875286456081084907055
Subset: (1, 6, 10), P-Value: 0.00248756669038985691114, Loss: 143180.81029954759287647902966
Subset: (1, 7, 8), P-Value: 0.00314514372305377525735, Loss: 140301.43081319186603650450706
Subset: (1, 7, 9), P-Value: 0.00331500421024954203611, Loss: 140161.18382621806813403964043
Subset: (1, 7, 10), P-Value: 0.00352777760956939209422, Loss: 139827.17399970628321170806885
Subset: (1, 8, 9), P-Value: 0.00190522983508066914848, Loss: 138664.66579626250313594937325
Subset: (1, 8, 10), P-Value: 0.00241587008144913658117, Loss: 138212.37244530921452678740025
Subset: (1, 9, 10), P-Value: 0.00255241874670699602293, Loss: 138499.08285801933379843831062
Subset: (2, 3, 4), P-Value: 0.00559826290365441400082, Loss: 105602.90290449670283123850822
Subset: (2, 3, 5), P-Value: 0.00557917235141445859437, Loss: 109828.53089455113513395190239
Subset: (2, 3, 6), P-Value: 0.00449594949795167724005, Loss: 142055.74436593908467330038548
Subset: (2, 3, 7), P-Value: 0.00660117911440488442515, Loss: 113546.62251155792910140007734
Subset: (2, 3, 8), P-Value: 0.00429689750002692702480, Loss: 115046.27790403606195468455553
Subset: (2, 3, 9), P-Value: 0.01547147328203541186142, Loss: 124934.31184720805322285741568
Subset: (2, 3, 10), P-Value: 0.00554745262789288050981, Loss: 107812.01021751821099314838648
Subset: (2, 4, 5), P-Value: 0.00878731760658640025097, Loss: 95737.64936390328512061387300
Subset: (2, 4, 6), P-Value: 0.00480072277945876001171, Loss: 134228.36579813595744781196117
Subset: (2, 4, 7), P-Value: 0.00760944687463974752534, Loss: 106579.95933629159117117524147
Subset: (2, 4, 8), P-Value: 0.00490168367004735310022, Loss: 101683.25281886549782939255238
Subset: (2, 4, 9), P-Value: 0.01774725598076421287375, Loss: 114000.74422833335120230913162
Subset: (2, 4, 10), P-Value: 0.00868116350161397647145, Loss: 94185.56536765098280739039183
Subset: (2, 5, 6), P-Value: 0.00546430016937990772896, Loss: 134472.59688300473499111831188
Subset: (2, 5, 7), P-Value: 0.00843932202957451207959, Loss: 110249.63153819229046348482370
Subset: (2, 5, 8), P-Value: 0.00655790195953092919928, Loss: 104426.01015575973724480718374
Subset: (2, 5, 9), P-Value: 0.01029764170522083632786, Loss: 100207.03404527116799727082253
Subset: (2, 5, 10), P-Value: 0.00943211954558127382842, Loss: 94345.11154199579323176294565
Subset: (2, 6, 7), P-Value: 0.00603578625883254525630, Loss: 138802.86547829260234721004963
Subset: (2, 6, 8), P-Value: 0.00342763628073219439943, Loss: 138895.19626937515567988157272
Subset: (2, 6, 9), P-Value: 0.00461786350775841153427, Loss: 137179.77108698725351132452488
Subset: (2, 6, 10), P-Value: 0.00508714771891951265947, Loss: 134929.47846870747162029147148
Subset: (2, 7, 8), P-Value: 0.00508465297631094381714, Loss: 112481.13410772934730630367994
Subset: (2, 7, 9), P-Value: 0.00874970007055791802741, Loss: 110650.90952301757351960986853
Subset: (2, 7, 10), P-Value: 0.00787916912298461565023, Loss: 106036.61680575564969331026077
Subset: (2, 8, 9), P-Value: 0.00973403132487639724535, Loss: 114024.91092847913387231528759
Subset: (2, 8, 10), P-Value: 0.00501947304562492570279, Loss: 101599.52668963064206764101982
Subset: (2, 9, 10), P-Value: 0.01740585994593677951481, Loss: 111012.97830893310310784727335
Subset: (3, 4, 5), P-Value: 0.00525595505499163329760, Loss: 103781.03444714004581328481436
Subset: (3, 4, 6), P-Value: 0.00309557916069704052234, Loss: 134756.46618817353737540543079
Subset: (3, 4, 7), P-Value: 0.01098162018627574232355, Loss: 105011.69556431140517815947533
Subset: (3, 4, 8), P-Value: 0.00778458493665629483460, Loss: 106186.09697857999708503484726
Subset: (3, 4, 9), P-Value: 0.01534240387870181195062, Loss: 117258.97041978215565904974937
Subset: (3, 4, 10), P-Value: 0.00850214725669280052545, Loss: 101029.97311444053775630891323
Subset: (3, 5, 6), P-Value: 0.00372296101960152472227, Loss: 138752.51427188015077263116837
Subset: (3, 5, 7), P-Value: 0.00628637723583426368673, Loss: 112898.55543251599010545760393
Subset: (3, 5, 8), P-Value: 0.00460033279992425308408, Loss: 110300.89371408708393573760986
Subset: (3, 5, 9), P-Value: 0.00525520466643133402768, Loss: 107879.82878961399546824395657
Subset: (3, 5, 10), P-Value: 0.00567749510102003637074, Loss: 105870.19481585189350880682468
Subset: (3, 6, 7), P-Value: 0.00545245624186419235863, Loss: 139344.13961109094088897109032
Subset: (3, 6, 8), P-Value: 0.00307766754525831600503, Loss: 137961.55641439644386991858482
Subset: (3, 6, 9), P-Value: 0.00793851183083565253851, Loss: 144889.37009077795664779841900
Subset: (3, 6, 10), P-Value: 0.00367780595966155955667, Loss: 136816.20973249815870076417923
Subset: (3, 7, 8), P-Value: 0.01025586437209964965622, Loss: 111187.39001193683361634612083
Subset: (3, 7, 9), P-Value: 0.00904258879353214348185, Loss: 111219.91040443001838866621256
Subset: (3, 7, 10), P-Value: 0.01079043261635090171502, Loss: 106907.10810018380288966000080
Subset: (3, 8, 9), P-Value: 0.01763369992457242130257, Loss: 125023.51714299412560649216175
Subset: (3, 8, 10), P-Value: 0.00791864992051491758951, Loss: 108498.78869868954643607139587
Subset: (3, 9, 10), P-Value: 0.01572760005161074128854, Loss: 118616.76394424829049967229366
Subset: (4, 5, 6), P-Value: 0.00395485313739254561866, Loss: 130152.94646561839908827096224
Subset: (4, 5, 7), P-Value: 0.00697742953452074217424, Loss: 106393.59748285471869166940451
Subset: (4, 5, 8), P-Value: 0.00526479098650248396318, Loss: 96797.98607511802401859313250
Subset: (4, 5, 9), P-Value: 0.00786408190754600382177, Loss: 97512.00567329190380405634642
Subset: (4, 5, 10), P-Value: 0.00794084351136056798559, Loss: 92614.70226786480634473264217
Subset: (4, 6, 7), P-Value: 0.00494062415852975639341, Loss: 131741.89385777883580885827541
Subset: (4, 6, 8), P-Value: 0.00307503890604125329836, Loss: 130235.36366792061016894876957
Subset: (4, 6, 9), P-Value: 0.01023523111086960257765, Loss: 141530.94816506444476544857025
Subset: (4, 6, 10), P-Value: 0.00384894772355750701062, Loss: 129147.50574134159251116216183
Subset: (4, 7, 8), P-Value: 0.01049327279671588043775, Loss: 103705.12064085467136465013027
Subset: (4, 7, 9), P-Value: 0.00881015476268229812129, Loss: 103059.91751917374494951218367
Subset: (4, 7, 10), P-Value: 0.01162768166041413218925, Loss: 99706.02381426515057682991028
Subset: (4, 8, 9), P-Value: 0.01894721069016744655067, Loss: 116188.27296208984625991433859
Subset: (4, 8, 10), P-Value: 0.00884610897986100840062, Loss: 95293.24664234102237969636917
Subset: (4, 9, 10), P-Value: 0.01892689435299634362342, Loss: 110559.68961534606933128088713
Subset: (5, 6, 7), P-Value: 0.00590766298287436365105, Loss: 135441.30447794351493939757347
Subset: (5, 6, 8), P-Value: 0.00311961122092692215435, Loss: 130917.45803213819453958421946
Subset: (5, 6, 9), P-Value: 0.00422765169047597220986, Loss: 131575.48140845328452996909618
Subset: (5, 6, 10), P-Value: 0.00407967714128255280054, Loss: 130248.72683604902704246342182
Subset: (5, 7, 8), P-Value: 0.00479948642143763429951, Loss: 109443.82518611513660289347172
Subset: (5, 7, 9), P-Value: 0.02533100291922326524618, Loss: 126343.59509923850418999791145
Subset: (5, 7, 10), P-Value: 0.00651416969812677014440, Loss: 106253.08160940537345595657825
Subset: (5, 8, 9), P-Value: 0.00533028375880438293893, Loss: 99282.51866251084720715880394
Subset: (5, 8, 10), P-Value: 0.00550776843109166813067, Loss: 96344.52092653294675983488560
Subset: (5, 9, 10), P-Value: 0.00845546270077180035785, Loss: 95738.52501614761422388255596
Subset: (6, 7, 8), P-Value: 0.00479380335785476504457, Loss: 133950.10707092029042541980743
Subset: (6, 7, 9), P-Value: 0.00575433745413031667859, Loss: 135289.63933151017408818006516
Subset: (6, 7, 10), P-Value: 0.00567287235685793450601, Loss: 133113.30366599533590488135815
Subset: (6, 8, 9), P-Value: 0.00603068175549278592817, Loss: 137761.20048618569853715598583
Subset: (6, 8, 10), P-Value: 0.00329186903212096149129, Loss: 130268.31183090274862479418516
Subset: (6, 9, 10), P-Value: 0.00555373962511028409356, Loss: 134647.84485213609877973794937
Subset: (7, 8, 9), P-Value: 0.00835767721229303990615, Loss: 105506.53535613881831523030996
Subset: (7, 8, 10), P-Value: 0.00992252609319984810177, Loss: 103226.10873832089419011026621
Subset: (7, 9, 10), P-Value: 0.00894916547847234705726, Loss: 101598.99824549529876094311476
Subset: (8, 9, 10), P-Value: 0.01830279848067533493561, Loss: 113729.96113440304179675877094
Subset: (0, 1, 2, 3), P-Value: 0.00590261634297761794699, Loss: 150883.61371304618660360574722
Subset: (0, 1, 2, 4), P-Value: 0.00551331210206517166594, Loss: 147592.38933395987260155379772
Subset: (0, 1, 2, 5), P-Value: 0.00588654291786252018004, Loss: 148191.51099282878567464649677
Subset: (0, 1, 2, 6), P-Value: 0.00725707842341106242751, Loss: 153140.17542728921398520469666
Subset: (0, 1, 2, 7), P-Value: 0.00693694628396763091766, Loss: 150670.41216512382379733026028
Subset: (0, 1, 2, 8), P-Value: 0.00699011144776145228880, Loss: 150491.44855216183350421488285
Subset: (0, 1, 2, 9), P-Value: 0.00523512715108633529260, Loss: 149897.28685130414669401943684
Subset: (0, 1, 2, 10), P-Value: 0.00556547647180229230340, Loss: 149468.03783999799634329974651
Subset: (0, 1, 3, 4), P-Value: 0.00188378936409986188528, Loss: 139192.83529117988655343651772
