method,task,split,sample_idx,prediction,true_label,residual
pooling,"(98038,)",train,211,578.6372105242917,616.0,37.36278947570827
pooling,"(98038,)",train,212,252.80491971099036,251.0,1.8049197109903616
pooling,"(98038,)",train,213,259.4442634949337,293.0,33.55573650506631
pooling,"(98038,)",train,214,395.0310490733318,425.0,29.968950926668185
pooling,"(98038,)",train,215,145.0710740979266,218.0,72.92892590207339
pooling,"(98038,)",train,216,533.627624081153,435.0,98.62762408115304
pooling,"(98038,)",train,217,105.9815021014474,118.0,12.018497898552596
pooling,"(98038,)",train,218,421.8304131486075,380.0,41.83041314860748
pooling,"(98038,)",train,219,317.66135517145085,250.0,67.66135517145085
pooling,"(98038,)",train,220,263.69365655382717,453.0,189.30634344617283
pooling,"(98038,)",train,221,320.92778250553965,364.95,44.022217494460335
pooling,"(98038,)",train,222,184.52553025887028,335.0,150.47446974112972
pooling,"(98038,)",train,223,247.72183384833625,314.95,67.22816615166374
pooling,"(98038,)",train,224,266.6182883613583,300.0,33.38171163864172
pooling,"(98038,)",train,225,267.3019000030581,212.0,55.30190000305811
pooling,"(98038,)",train,226,329.81472284386837,366.0,36.18527715613163
pooling,"(98038,)",train,227,258.9640965705039,240.0,18.964096570503898
pooling,"(98038,)",train,228,720.180989639688,849.0,128.81901036031195
pooling,"(98038,)",train,229,295.9136454022628,290.0,5.913645402262773
pooling,"(98038,)",train,230,485.98273292107115,540.5,54.51726707892885
pooling,"(98038,)",train,231,307.3232383568138,329.95,22.62676164318617
pooling,"(98038,)",train,232,361.9369649617038,404.0,42.06303503829622
pooling,"(98038,)",train,233,433.3167536704532,410.0,23.31675367045318
pooling,"(98038,)",train,234,356.8374638717687,380.0,23.162536128231295
pooling,"(98038,)",train,235,592.622051456623,470.0,122.62205145662301
pooling,"(98038,)",train,236,297.35569118340936,280.0,17.355691183409363
pooling,"(98038,)",train,237,314.2047868479276,199.95,114.25478684792762
pooling,"(98038,)",train,238,273.9856978639327,315.0,41.01430213606727
pooling,"(98038,)",train,239,434.8899580896468,399.9,34.98995808964685
pooling,"(98038,)",train,240,411.18740855197393,426.0,14.812591448026069
pooling,"(98038,)",train,241,317.5283644105002,259.875,57.65336441050022
pooling,"(98038,)",train,242,448.1435938620889,382.5,65.64359386208889
pooling,"(98038,)",train,243,357.3900042061068,427.5,70.10999579389318
pooling,"(98038,)",train,244,423.26180102294893,415.0,8.26180102294893
pooling,"(98038,)",train,245,353.50229912332,353.0,0.5022991233199718
pooling,"(98038,)",train,246,530.8818661116966,569.999,39.11713388830344
pooling,"(98038,)",train,247,192.51676084068094,240.0,47.483239159319055
pooling,"(98038,)",train,248,250.9885221246259,272.0,21.011477875374112
pooling,"(98038,)",train,249,469.50618997011406,462.0,7.506189970114065
pooling,"(98038,)",train,250,258.8396262409842,265.0,6.160373759015783
pooling,"(98038,)",train,251,276.85144851037694,270.0,6.85144851037694
pooling,"(98038,)",train,252,629.2898286896198,660.0,30.710171310380247
pooling,"(98038,)",train,253,295.32895995889703,309.0,13.67104004110297
pooling,"(98038,)",train,254,248.8927030238192,305.0,56.107296976180805
pooling,"(98038,)",train,255,503.000254532526,549.9,46.89974546747396
pooling,"(98038,)",train,256,506.16530533707555,375.0,131.16530533707555
pooling,"(98038,)",train,257,331.9366396123478,352.0,20.06336038765221
pooling,"(98038,)",train,258,249.02514454220727,291.5,42.47485545779273
pooling,"(98038,)",train,259,616.9219076390473,665.0,48.07809236095272
pooling,"(98038,)",train,260,270.52298707626323,347.5,76.97701292373677
pooling,"(98038,)",train,261,602.8389766268556,725.0,122.16102337314442
pooling,"(98038,)",train,262,349.80750218584217,359.95,10.14249781415782
pooling,"(98038,)",train,263,415.9363178093554,479.0,63.06368219064461
pooling,"(98038,)",train,264,379.19241172837064,354.0,25.192411728370644
pooling,"(98038,)",train,265,252.55442334677355,300.0,47.44557665322645
pooling,"(98038,)",train,266,276.35143503043946,315.0,38.64856496956054
pooling,"(98038,)",train,267,208.83276123837277,240.0,31.16723876162723
pooling,"(98038,)",train,268,328.2528316906828,357.0,28.747168309317203
pooling,"(98038,)",train,269,344.60473264446773,378.0,33.39526735553227
pooling,"(98038,)",train,270,260.2214333447264,176.0,84.22143334472639
pooling,"(98038,)",train,271,308.5467697568092,290.0,18.546769756809226
pooling,"(98038,)",train,272,393.44097729961504,234.0,159.44097729961504
pooling,"(98038,)",train,273,258.2376101303962,308.95,50.71238986960378
pooling,"(98038,)",train,274,541.1061777772265,485.0,56.10617777722655
pooling,"(98038,)",train,275,344.3434762881261,205.0,139.3434762881261
pooling,"(98038,)",train,276,352.68070469363374,369.95,17.269295306366246
pooling,"(98038,)",train,277,196.17180931851908,252.0,55.82819068148092
pooling,"(98038,)",train,278,452.1052810706424,430.0,22.105281070642377
pooling,"(98038,)",train,279,503.48686479017124,555.0,51.51313520982876
pooling,"(98038,)",train,280,267.59389561682474,285.0,17.40610438317526
pooling,"(98038,)",train,281,259.1531370690973,260.0,0.8468629309027165
pooling,"(98038,)",train,282,321.8484282244899,335.62,13.771571775510097
pooling,"(98038,)",train,283,328.1209536211463,302.0,26.120953621146327
pooling,"(98038,)",train,284,312.34560872504153,309.95,2.3956087250415408
pooling,"(98038,)",train,285,369.61563279727125,350.0,19.615632797271246
pooling,"(98038,)",train,286,346.019098668512,379.9,33.88090133148796
pooling,"(98038,)",train,287,290.93402971565956,257.7,33.234029715659574
pooling,"(98038,)",train,288,259.41009876721,280.5,21.089901232789998
pooling,"(98038,)",train,289,382.2578377923928,371.0,11.25783779239282
pooling,"(98038,)",train,290,74.30158346503595,200.0,125.69841653496405
pooling,"(98038,)",train,291,457.55992782791145,400.0,57.55992782791145
pooling,"(98038,)",train,292,280.2481268745905,299.0,18.751873125409475
pooling,"(98038,)",train,293,239.47245996238416,275.0,35.527540037615836
pooling,"(98038,)",train,294,378.22629190957014,390.0,11.773708090429864
pooling,"(98038,)",train,295,456.3555364156746,525.0,68.64446358432542
pooling,"(98038,)",train,296,440.1320273185629,400.0,40.132027318562905
pooling,"(98038,)",train,297,292.13535933083404,339.5,47.364640669165965
pooling,"(98038,)",train,298,236.26655557152117,305.0,68.73344442847883
pooling,"(98038,)",train,299,408.296584701191,446.0,37.70341529880898
pooling,"(98038,)",train,300,173.4001431373472,215.0,41.599856862652814
pooling,"(98038,)",train,301,134.65563723094238,234.0,99.34436276905762
pooling,"(98038,)",train,302,257.80977434858505,290.0,32.19022565141495
pooling,"(98038,)",train,303,203.88228361851725,230.0,26.11771638148275
pooling,"(98038,)",train,304,532.3604945427396,427.0,105.36049454273962
pooling,"(98038,)",train,305,382.49366102932254,425.0,42.50633897067746
pooling,"(98038,)",train,306,250.43658835773022,295.0,44.563411642269784
pooling,"(98038,)",train,307,756.5469720116344,710.0,46.54697201163435
pooling,"(98038,)",train,308,284.4259326138708,314.95,30.52406738612916
pooling,"(98038,)",train,309,536.4498608814793,515.0,21.449860881479253
pooling,"(98038,)",train,310,499.35745868744925,530.0,30.642541312550748
pooling,"(98038,)",train,311,200.06987290861798,245.0,44.93012709138202
pooling,"(98038,)",train,312,584.8467667662262,495.0,89.84676676622621
pooling,"(98038,)",train,313,254.17341035048958,290.0,35.826589649510424
pooling,"(98038,)",train,314,235.4428724218451,199.0,36.442872421845095
pooling,"(98038,)",train,315,345.116406563855,357.5,12.38359343614502
pooling,"(98038,)",train,316,220.44240660916694,290.0,69.55759339083306
pooling,"(98038,)",train,317,413.88379400518534,422.0,8.116205994814663
pooling,"(98038,)",train,318,383.010255718229,359.9,23.11025571822904
pooling,"(98038,)",train,319,293.00611890705113,311.0,17.993881092948868
pooling,"(98038,)",train,320,223.97432460205164,254.0,30.025675397948362
pooling,"(98038,)",train,321,338.63188691367395,210.0,128.63188691367395
pooling,"(98038,)",train,322,553.816920070356,589.45,35.633079929644055
pooling,"(98038,)",train,323,275.1018170652569,319.95,44.84818293474308
pooling,"(98038,)",train,324,262.03283271538385,299.95,37.91716728461614
pooling,"(98038,)",train,325,257.21232823267565,250.0,7.212328232675645
pooling,"(98038,)",train,326,216.50845460467826,265.0,48.49154539532174
pooling,"(98038,)",train,327,270.57988042719444,335.0,64.42011957280556
pooling,"(98038,)",train,328,177.9817675378581,249.9,71.9182324621419
pooling,"(98038,)",train,329,290.78968800071016,332.5,41.71031199928984
pooling,"(98038,)",train,330,345.4652554992135,380.0,34.53474450078647
pooling,"(98038,)",train,331,128.69821590373977,215.0,86.30178409626023
pooling,"(98038,)",train,332,657.923010931212,674.95,17.026989068787998
pooling,"(98038,)",train,333,217.73484958125482,260.25,42.51515041874518
pooling,"(98038,)",train,334,225.57757163788483,350.5,124.92242836211517
pooling,"(98038,)",train,335,354.7281565559424,315.0,39.728156555942405
pooling,"(98038,)",train,336,462.87443530302335,375.0,87.87443530302335
pooling,"(98038,)",train,337,187.45432824386808,156.601,30.853328243868077
pooling,"(98038,)",train,338,411.0907407621162,374.95,36.140740762116195
pooling,"(98038,)",train,339,235.04467760162152,259.5,24.455322398378485
pooling,"(98038,)",train,340,262.13413518137895,353.0,90.86586481862105
pooling,"(98038,)",train,341,249.2146073207805,324.95,75.7353926792195
pooling,"(98038,)",train,342,349.5624241962323,336.5,13.062424196232314
pooling,"(98038,)",train,343,229.70716559296852,207.0,22.707165592968522
pooling,"(98038,)",train,344,230.55290329552372,258.0,27.44709670447628
pooling,"(98038,)",train,345,295.69401115767687,236.0,59.69401115767687
pooling,"(98038,)",train,346,583.4652187847023,539.5,43.9652187847023
pooling,"(98038,)",train,347,371.3076171465327,356.0,15.30761714653272
pooling,"(98038,)",train,348,356.78046254873334,348.45,8.330462548733351
pooling,"(98038,)",train,349,265.86152562145435,282.0,16.138474378545652
pooling,"(98038,)",train,350,259.62309152087255,313.999,54.375908479127474
pooling,"(98038,)",train,351,129.11389603675343,209.9,80.78610396324657
pooling,"(98038,)",train,352,275.1827900727476,361.5,86.3172099272524
pooling,"(98038,)",train,353,305.0644733535373,335.0,29.935526646462677
pooling,"(98038,)",train,354,226.88329377738046,252.0,25.11670622261954
pooling,"(98038,)",train,355,328.35575452143166,340.0,11.644245478568337
pooling,"(98038,)",train,356,312.61572722569326,323.0,10.384272774306737
pooling,"(98038,)",train,357,329.5576114184296,360.0,30.442388581570412
pooling,"(98038,)",train,358,266.56268097197244,287.2,20.637319028027548
pooling,"(98038,)",train,359,446.14319618977606,535.0,88.85680381022394
pooling,"(98038,)",train,360,509.3732351093022,419.0,90.37323510930219
pooling,"(98038,)",train,361,564.5062443863899,579.0,14.49375561361012
pooling,"(98038,)",train,362,460.79892340578954,459.95,0.8489234057895487
pooling,"(98038,)",train,363,473.77211744814485,370.0,103.77211744814485
pooling,"(98038,)",train,364,254.05067876772227,293.5,39.449321232277725
pooling,"(98038,)",train,365,276.96069447345144,324.9,47.93930552654854
pooling,"(98038,)",train,366,294.12587151173284,320.0,25.87412848826716
pooling,"(98038,)",train,367,434.1432808313293,415.0,19.14328083132932
pooling,"(98038,)",train,368,392.9604195589309,394.0,1.0395804410691198
pooling,"(98038,)",train,369,288.38345045608,339.95,51.56654954391996
pooling,"(98038,)",train,370,251.05130718078,353.5,102.44869281922001
pooling,"(98038,)",train,371,379.3068015515273,445.0,65.69319844847269
pooling,"(98038,)",train,372,315.9409720676267,339.995,24.054027932373288
pooling,"(98038,)",train,373,156.8403995916924,225.0,68.1596004083076
pooling,"(98038,)",train,374,232.82253469851275,300.0,67.17746530148725
pooling,"(98038,)",train,375,272.12342601907585,320.0,47.87657398092415
pooling,"(98038,)",train,376,345.32315185307743,380.0,34.676848146922566
pooling,"(98038,)",train,377,346.0247090851153,365.0,18.97529091488468
pooling,"(98038,)",train,378,568.2068559526924,574.0,5.793144047307578
pooling,"(98038,)",train,379,354.6510109808587,280.0,74.6510109808587
pooling,"(98038,)",train,380,262.0488835807955,267.5,5.451116419204482
pooling,"(98038,)",train,381,497.2602126830243,428.0,69.26021268302429
pooling,"(98038,)",train,382,393.1048030913007,397.0,3.8951969086992904
pooling,"(98038,)",train,383,569.4544199938973,567.5,1.954419993897318
pooling,"(98038,)",train,384,385.6600695359848,337.0,48.6600695359848
pooling,"(98038,)",train,385,213.8492306888329,245.0,31.150769311167096
pooling,"(98038,)",train,386,236.81809455463736,269.95,33.131905445362634
pooling,"(98038,)",train,387,379.7626394209401,410.0,30.237360579059896
pooling,"(98038,)",train,388,273.91555083898857,290.7,16.784449161011423
pooling,"(98038,)",train,389,169.74055437362767,185.0,15.259445626372326
pooling,"(98038,)",train,390,326.96878602832294,290.0,36.96878602832294
pooling,"(98038,)",train,391,326.96878602832294,415.0,88.03121397167706
pooling,"(98038,)",train,392,308.39460078617776,242.05,66.34460078617775
pooling,"(98038,)",train,393,255.22979967920037,335.0,79.77020032079963
pooling,"(98038,)",train,394,272.87118483272934,295.0,22.12881516727066
pooling,"(98038,)",train,395,369.2975393715351,350.0,19.297539371535095
pooling,"(98038,)",train,396,365.37347596431573,355.0,10.37347596431573
pooling,"(98038,)",train,397,297.35303673573435,330.0,32.64696326426565
