method,task,split,sample_idx,prediction,true_label,residual
pooling,"(98038,)",train,62,288.945006444912,310.0,21.054993555088004
pooling,"(98038,)",train,63,323.29797711795254,353.0,29.70202288204746
pooling,"(98038,)",train,64,428.6184878889253,360.0,68.6184878889253
pooling,"(98038,)",train,65,363.5087542051115,230.0,133.50875420511147
pooling,"(98038,)",train,66,219.9197106609281,258.5,38.580289339071896
pooling,"(98038,)",train,67,478.2766233473012,398.0,80.27662334730121
pooling,"(98038,)",train,68,322.2889116497099,275.0,47.28891164970992
pooling,"(98038,)",train,69,542.8223482313551,525.0,17.822348231355136
pooling,"(98038,)",train,70,255.27269429712032,358.0,102.72730570287968
pooling,"(98038,)",train,71,309.65489601542504,363.0,53.34510398457496
pooling,"(98038,)",train,72,365.16540081573476,340.0,25.165400815734756
pooling,"(98038,)",train,73,428.4276292956347,449.95,21.5223707043653
pooling,"(98038,)",train,74,288.1940054639199,322.5,34.30599453608011
pooling,"(98038,)",train,75,204.60287717997562,242.0,37.39712282002438
pooling,"(98038,)",train,76,264.2012820686141,335.0,70.79871793138591
pooling,"(98038,)",train,77,238.48005941986776,269.0,30.519940580132243
pooling,"(98038,)",train,78,532.1884365259975,490.0,42.18843652599753
pooling,"(98038,)",train,79,217.89793600632402,299.9,82.00206399367596
pooling,"(98038,)",train,80,514.0074312537399,482.0,32.007431253739924
pooling,"(98038,)",train,81,285.82912487141584,337.5,51.67087512858416
pooling,"(98038,)",train,82,480.03381431552407,500.0,19.96618568447593
pooling,"(98038,)",train,83,448.4124813287417,388.0,60.412481328741706
pooling,"(98038,)",train,84,342.1703779640229,346.95,4.77962203597707
pooling,"(98038,)",train,85,448.90363996729866,522.0,73.09636003270134
pooling,"(98038,)",train,86,341.9192722076914,293.0,48.91927220769139
pooling,"(98038,)",train,87,109.03364838792913,195.0,85.96635161207087
pooling,"(98038,)",train,88,559.8352452962499,635.0,75.16475470375008
pooling,"(98038,)",train,89,670.7578249185099,699.0,28.24217508149013
pooling,"(98038,)",train,90,429.9243855064051,485.0,55.07561449359491
pooling,"(98038,)",train,91,211.5073373390842,269.0,57.49266266091581
pooling,"(98038,)",train,92,208.38323280566692,190.0,18.38323280566692
pooling,"(98038,)",train,93,368.041380646544,418.0,49.958619353456015
pooling,"(98038,)",train,94,499.6188031340789,449.5,50.11880313407892
pooling,"(98038,)",train,95,264.8690102876935,297.5,32.63098971230647
pooling,"(98038,)",train,96,199.3814112208711,279.0,79.61858877912891
pooling,"(98038,)",train,97,180.06804428876785,275.0,94.93195571123215
pooling,"(98038,)",train,98,510.69151294958283,470.0,40.69151294958283
pooling,"(98038,)",train,99,131.2429353296684,222.0,90.7570646703316
pooling,"(98038,)",train,100,532.9098488999589,549.95,17.040151100041157
pooling,"(98038,)",train,101,237.35324584941554,265.0,27.646754150584457
pooling,"(98038,)",train,102,288.8371571328462,325.0,36.16284286715381
pooling,"(98038,)",train,103,308.38170589631045,422.5,114.11829410368955
pooling,"(98038,)",train,104,203.0278602733597,279.0,75.97213972664031
pooling,"(98038,)",train,105,749.5047944703474,649.95,99.55479447034736
pooling,"(98038,)",train,106,345.99195687528845,360.0,14.008043124711548
pooling,"(98038,)",train,107,475.0755224564855,550.0,74.92447754351451
pooling,"(98038,)",train,108,465.01860399509314,729.0,263.98139600490686
pooling,"(98038,)",train,109,484.41669086501497,399.0,85.41669086501497
pooling,"(98038,)",train,110,626.319674704755,728.0,101.68032529524498
pooling,"(98038,)",train,111,248.29792194505717,274.0,25.70207805494283
pooling,"(98038,)",train,112,210.26869275726494,285.0,74.73130724273506
pooling,"(98038,)",train,113,419.49797096452676,399.95,19.54797096452677
pooling,"(98038,)",train,114,385.56175187700865,412.0,26.438248122991354
pooling,"(98038,)",train,115,385.57617245516303,393.0,7.423827544836968
pooling,"(98038,)",train,116,252.78918375053763,310.0,57.21081624946237
pooling,"(98038,)",train,117,125.64803731784195,224.975,99.32696268215804
pooling,"(98038,)",train,118,253.45371223575057,349.0,95.54628776424943
pooling,"(98038,)",train,119,208.80278952325898,233.0,24.19721047674102
pooling,"(98038,)",train,120,241.37132849399495,240.0,1.3713284939949517
pooling,"(98038,)",train,121,288.1322235794214,240.0,48.13222357942141
pooling,"(98038,)",train,122,392.98802606846584,369.0,23.988026068465842
pooling,"(98038,)",train,123,305.85762059208355,317.0,11.14237940791645
pooling,"(98038,)",train,124,222.58819078435772,269.95,47.36180921564227
pooling,"(98038,)",train,125,295.7369402702461,320.0,24.263059729753877
pooling,"(98038,)",train,126,604.4849887949604,489.0,115.48498879496037
pooling,"(98038,)",train,127,369.4829191898971,350.0,19.482919189897075
pooling,"(98038,)",train,128,343.777691960684,303.5,40.277691960684024
pooling,"(98038,)",train,129,486.17825918647577,364.25,121.92825918647577
pooling,"(98038,)",train,130,272.964580997912,263.0,9.96458099791198
pooling,"(98038,)",train,131,505.31307682390616,419.0,86.31307682390616
pooling,"(98038,)",train,132,361.3895694049934,411.0,49.61043059500662
pooling,"(98038,)",train,133,232.6960298015183,325.0,92.3039701984817
pooling,"(98038,)",train,134,368.400132658855,365.0,3.400132658855
pooling,"(98038,)",train,135,237.7350897615397,289.0,51.26491023846029
pooling,"(98038,)",train,136,482.2265609930546,428.4,53.82656099305461
pooling,"(98038,)",train,137,232.70038272797683,263.0,30.29961727202317
pooling,"(98038,)",train,138,252.42725112026528,265.0,12.572748879734718
pooling,"(98038,)",train,139,428.21487467266707,397.5,30.714874672667065
pooling,"(98038,)",train,140,568.319678456668,653.0,84.68032154333196
pooling,"(98038,)",train,141,488.29373493566527,455.0,33.29373493566527
pooling,"(98038,)",train,142,394.6671344368442,410.0,15.332865563155792
pooling,"(98038,)",train,143,382.09132273834985,315.0,67.09132273834985
pooling,"(98038,)",train,144,257.6187975215071,215.0,42.61879752150708
pooling,"(98038,)",train,145,257.6187975215071,315.0,57.38120247849292
pooling,"(98038,)",train,146,142.2479547407711,241.0,98.75204525922891
pooling,"(98038,)",train,147,456.7368815114678,352.5,104.2368815114678
pooling,"(98038,)",train,148,266.40946179518505,252.0,14.409461795185052
pooling,"(98038,)",train,149,278.04163488680933,329.95,51.908365113190655
pooling,"(98038,)",train,150,470.9723592727314,438.9,32.07235927273143
pooling,"(98038,)",train,151,446.9969381007031,533.0,86.00306189929688
pooling,"(98038,)",train,152,696.5619582843574,713.9,17.33804171564259
pooling,"(98038,)",train,153,211.297032255643,215.0,3.702967744357011
pooling,"(98038,)",train,154,503.4250175123234,449.0,54.42501751232339
pooling,"(98038,)",train,155,432.83306216363417,408.0,24.833062163634168
pooling,"(98038,)",train,156,296.4012467167704,353.5,57.0987532832296
pooling,"(98038,)",train,157,398.75424109790765,320.0,78.75424109790765
pooling,"(98038,)",train,158,790.5179176571764,890.0,99.48208234282356
pooling,"(98038,)",train,159,503.0005529277187,426.5,76.50055292771867
pooling,"(98038,)",train,160,635.8283163716696,480.0,155.82831637166964
pooling,"(98038,)",train,161,193.0072834160601,211.0,17.99271658393991
pooling,"(98038,)",train,162,549.3555756653586,585.0,35.64442433464137
pooling,"(98038,)",train,163,241.07755374077533,284.0,42.92244625922467
pooling,"(98038,)",train,164,254.33225937952375,245.0,9.332259379523748
pooling,"(98038,)",train,165,223.65752951273316,274.95,51.292470487266826
pooling,"(98038,)",train,166,532.849414998549,557.5,24.650585001450963
pooling,"(98038,)",train,167,628.7699257234417,760.0,131.2300742765583
pooling,"(98038,)",train,168,283.82541686519835,318.4,34.57458313480163
pooling,"(98038,)",train,169,211.5295427819583,280.0,68.4704572180417
pooling,"(98038,)",train,170,365.9853713022967,366.0,0.014628697703301441
pooling,"(98038,)",train,171,281.89254937921214,340.0,58.10745062078786
pooling,"(98038,)",train,172,333.4265920431426,350.0,16.57340795685741
pooling,"(98038,)",train,173,286.56556498017017,350.0,63.434435019829834
pooling,"(98038,)",train,174,311.78964419888507,286.0,25.78964419888507
pooling,"(98038,)",train,175,222.97818787139113,269.95,46.97181212860886
pooling,"(98038,)",train,176,508.8785597091264,394.0,114.87855970912642
pooling,"(98038,)",train,177,355.48569289843,292.0,63.48569289842999
pooling,"(98038,)",train,178,239.95419536247937,275.0,35.04580463752063
pooling,"(98038,)",train,179,305.57690573756554,332.5,26.92309426243446
pooling,"(98038,)",train,180,367.12619201368216,294.0,73.12619201368216
pooling,"(98038,)",train,181,253.20064579674363,312.0,58.79935420325637
pooling,"(98038,)",train,182,249.46834330436104,305.0,55.53165669563896
pooling,"(98038,)",train,183,268.1039125432508,275.0,6.896087456749228
pooling,"(98038,)",train,184,330.5594804436623,359.5,28.940519556337676
pooling,"(98038,)",train,185,405.80831717103865,390.0,15.808317171038652
pooling,"(98038,)",train,186,259.81552492782794,318.2,58.38447507217205
pooling,"(98038,)",train,187,478.74858159348514,419.9,58.848581593485164
pooling,"(98038,)",train,188,265.73835549633077,250.0,15.738355496330769
pooling,"(98038,)",train,189,115.93942749247071,180.0,64.06057250752929
pooling,"(98038,)",train,190,344.2433813874013,355.0,10.756618612598686
pooling,"(98038,)",train,191,467.8403557149795,456.5,11.340355714979523
pooling,"(98038,)",train,192,429.63547146138444,444.0,14.36452853861556
pooling,"(98038,)",train,193,484.86035340738454,428.9,55.96035340738456
pooling,"(98038,)",train,194,245.2187167344091,269.5,24.2812832655909
pooling,"(98038,)",train,195,261.65078076905775,269.0,7.3492192309422535
pooling,"(98038,)",train,196,410.26864539072994,415.0,4.731354609270056
pooling,"(98038,)",train,197,214.5297029360445,260.656,46.12629706395552
pooling,"(98038,)",train,198,331.77300668991666,350.0,18.226993310083344
pooling,"(98038,)",train,199,675.9081283550113,565.0,110.90812835501129
pooling,"(98038,)",train,200,229.2387670533135,239.0,9.761232946686505
pooling,"(98038,)",train,201,277.8981906593617,292.5,14.601809340638283
pooling,"(98038,)",train,202,252.48457206977037,305.0,52.515427930229635
pooling,"(98038,)",train,203,369.73442403089575,520.0,150.26557596910425
pooling,"(98038,)",train,204,635.4086666546573,679.0,43.59133334534272
pooling,"(98038,)",train,205,240.21333850040537,296.0,55.78666149959463
pooling,"(98038,)",train,206,191.80849560220668,206.0,14.191504397793324
pooling,"(98038,)",train,207,236.69317916483124,295.0,58.306820835168764
pooling,"(98038,)",train,208,334.0392808393299,394.0,59.96071916067012
pooling,"(98038,)",train,209,756.8293780147433,775.0,18.17062198525673
pooling,"(98038,)",train,210,267.08356867828115,321.0,53.91643132171885
pooling,"(98038,)",train,211,607.2091089078676,616.0,8.79089109213237
pooling,"(98038,)",train,212,258.8299446145611,251.0,7.8299446145611
pooling,"(98038,)",train,213,251.12141479650018,293.0,41.878585203499824
pooling,"(98038,)",train,214,399.4451812354091,425.0,25.55481876459089
pooling,"(98038,)",train,215,126.00121676171693,218.0,91.99878323828307
pooling,"(98038,)",train,216,540.2604074401097,435.0,105.2604074401097
pooling,"(98038,)",train,217,93.80449083538406,118.0,24.19550916461594
pooling,"(98038,)",train,218,430.61256920324377,380.0,50.612569203243766
pooling,"(98038,)",train,219,318.0593172442823,250.0,68.05931724428228
pooling,"(98038,)",train,220,253.63522349547566,453.0,199.36477650452434
pooling,"(98038,)",train,221,319.89622449690796,364.95,45.05377550309203
pooling,"(98038,)",train,222,185.77176620378305,335.0,149.22823379621695
pooling,"(98038,)",train,223,238.20584602241433,314.95,76.74415397758565
pooling,"(98038,)",train,224,260.4354333315496,300.0,39.564566668450425
pooling,"(98038,)",train,225,270.2399110384649,212.0,58.239911038464925
pooling,"(98038,)",train,226,323.1868748359484,366.0,42.8131251640516
pooling,"(98038,)",train,227,256.7147077573318,240.0,16.71470775733178
pooling,"(98038,)",train,228,745.2080078792278,849.0,103.79199212077219
pooling,"(98038,)",train,229,279.92001819967845,290.0,10.079981800321548
pooling,"(98038,)",train,230,495.06403742456314,540.5,45.43596257543686
pooling,"(98038,)",train,231,300.91783224853134,329.95,29.03216775146865
pooling,"(98038,)",train,232,364.66193183714495,404.0,39.33806816285505
pooling,"(98038,)",train,233,449.7069532281457,410.0,39.70695322814572
pooling,"(98038,)",train,234,366.3369110963831,380.0,13.663088903616881
pooling,"(98038,)",train,235,611.8086398665255,470.0,141.80863986652548
pooling,"(98038,)",train,236,287.4536545474184,280.0,7.4536545474184095
pooling,"(98038,)",train,237,313.78256953271193,199.95,113.83256953271194
pooling,"(98038,)",train,238,267.03181091989245,315.0,47.96818908010755
pooling,"(98038,)",train,239,442.13118275911984,399.9,42.23118275911986
pooling,"(98038,)",train,240,419.77384071084816,426.0,6.226159289151838
pooling,"(98038,)",train,241,312.47375215606735,259.875,52.59875215606735
pooling,"(98038,)",train,242,459.0898691739494,382.5,76.58986917394941
pooling,"(98038,)",train,243,337.0880359639341,427.5,90.41196403606591
pooling,"(98038,)",train,244,410.6155456505585,415.0,4.384454349441512
pooling,"(98038,)",train,245,355.9423406359783,353.0,2.9423406359783257
pooling,"(98038,)",train,246,547.6949029995085,569.999,22.304097000491538
pooling,"(98038,)",train,247,190.41037871252774,240.0,49.589621287472255
pooling,"(98038,)",train,248,249.38055947367684,272.0,22.61944052632316
pooling,"(98038,)",train,249,473.16867770662793,462.0,11.168677706627932
pooling,"(98038,)",train,250,249.71267075428477,265.0,15.287329245715227
pooling,"(98038,)",train,251,273.9363239426966,270.0,3.9363239426966175
pooling,"(98038,)",train,252,641.9169547785787,660.0,18.083045221421344
pooling,"(98038,)",train,253,287.31982017565315,309.0,21.68017982434685
pooling,"(98038,)",train,254,239.3557741978948,305.0,65.64422580210521
pooling,"(98038,)",train,255,520.409145659105,549.9,29.490854340894998
pooling,"(98038,)",train,256,519.1029503435639,375.0,144.10295034356386
pooling,"(98038,)",train,257,336.27126845059684,352.0,15.728731549403165
pooling,"(98038,)",train,258,239.68289386948163,291.5,51.81710613051837
pooling,"(98038,)",train,259,640.307924161425,665.0,24.692075838574965
pooling,"(98038,)",train,260,271.42000527491473,347.5,76.07999472508527
pooling,"(98038,)",train,261,629.0003947516961,725.0,95.99960524830385
pooling,"(98038,)",train,262,357.8119934189526,359.95,2.138006581047364
pooling,"(98038,)",train,263,422.43430886333226,479.0,56.56569113666774
pooling,"(98038,)",train,264,383.6341623515982,354.0,29.634162351598206
pooling,"(98038,)",train,265,247.4894615952071,300.0,52.5105384047929
pooling,"(98038,)",train,266,264.9293067736362,315.0,50.0706932263638
pooling,"(98038,)",train,267,210.50903673691937,240.0,29.49096326308063
pooling,"(98038,)",train,268,321.2043175221115,357.0,35.79568247788848
pooling,"(98038,)",train,269,345.97405924405757,378.0,32.02594075594243
pooling,"(98038,)",train,270,247.77667324041977,176.0,71.77667324041977
pooling,"(98038,)",train,271,308.60983570437384,290.0,18.609835704373836
pooling,"(98038,)",train,272,370.17630688941426,234.0,136.17630688941426
pooling,"(98038,)",train,273,246.33396746568906,308.95,62.61603253431093
pooling,"(98038,)",train,274,553.2283193376643,485.0,68.22831933766429
pooling,"(98038,)",train,275,347.1919732460592,205.0,142.1919732460592
pooling,"(98038,)",train,276,352.1677365724172,369.95,17.78226342758279
pooling,"(98038,)",train,277,199.16980487461115,252.0,52.830195125388855
pooling,"(98038,)",train,278,473.4439667082843,430.0,43.44396670828428
pooling,"(98038,)",train,279,521.4694305307275,555.0,33.53056946927245
pooling,"(98038,)",train,280,264.0130079671726,285.0,20.986992032827402
pooling,"(98038,)",train,281,250.89250075683958,260.0,9.107499243160419
pooling,"(98038,)",train,282,329.44626842154685,335.62,6.1737315784531575
pooling,"(98038,)",train,283,326.5225299215308,302.0,24.522529921530804
pooling,"(98038,)",train,284,312.49993930821074,309.95,2.549939308210753
pooling,"(98038,)",train,285,381.17082464713167,350.0,31.170824647131667
pooling,"(98038,)",train,286,353.41072340450046,379.9,26.48927659549952
pooling,"(98038,)",train,287,281.51960503346345,257.7,23.81960503346346
pooling,"(98038,)",train,288,251.1477298164391,280.5,29.352270183560904
pooling,"(98038,)",train,289,386.9653932406145,371.0,15.965393240614503
pooling,"(98038,)",train,290,64.06464844129368,200.0,135.93535155870632
pooling,"(98038,)",train,291,450.5180693926013,400.0,50.51806939260132
pooling,"(98038,)",train,292,285.16058448806143,299.0,13.839415511938569
pooling,"(98038,)",train,293,248.93648685569497,275.0,26.063513144305034
pooling,"(98038,)",train,294,383.47145129198907,390.0,6.528548708010931
pooling,"(98038,)",train,295,475.40987337241677,525.0,49.59012662758323
pooling,"(98038,)",train,296,458.17472235787136,400.0,58.17472235787136
pooling,"(98038,)",train,297,287.23960818794876,339.5,52.26039181205124
pooling,"(98038,)",train,298,226.73732158648636,305.0,78.26267841351364
pooling,"(98038,)",train,299,400.7240059282485,446.0,45.275994071751484
pooling,"(98038,)",train,300,160.32687789247575,215.0,54.67312210752425
pooling,"(98038,)",train,301,114.95791982991068,234.0,119.04208017008932
pooling,"(98038,)",train,302,260.76760507870495,290.0,29.232394921295054
pooling,"(98038,)",train,303,206.12591315471946,230.0,23.874086845280544
pooling,"(98038,)",train,304,530.5156486297419,427.0,103.51564862974192
pooling,"(98038,)",train,305,387.71694124361966,425.0,37.28305875638034
pooling,"(98038,)",train,306,238.48005941986776,295.0,56.51994058013224
pooling,"(98038,)",train,307,782.6969136119078,710.0,72.6969136119078
pooling,"(98038,)",train,308,275.60231562826084,314.95,39.34768437173915
pooling,"(98038,)",train,309,556.904339465691,515.0,41.90433946569101
pooling,"(98038,)",train,310,499.97600990792125,530.0,30.023990092078748
pooling,"(98038,)",train,311,196.75477797748317,245.0,48.24522202251683
pooling,"(98038,)",train,312,610.8856100969788,495.0,115.88561009697878
pooling,"(98038,)",train,313,251.7759619354838,290.0,38.22403806451621
pooling,"(98038,)",train,314,242.24345880473993,199.0,43.24345880473993
pooling,"(98038,)",train,315,346.2153211206314,357.5,11.284678879368585
pooling,"(98038,)",train,316,219.71829628817068,290.0,70.28170371182932
pooling,"(98038,)",train,317,421.08226524441125,422.0,0.9177347555887536
pooling,"(98038,)",train,318,395.4933286107698,359.9,35.593328610769845
pooling,"(98038,)",train,319,288.0043471723402,311.0,22.995652827659796
pooling,"(98038,)",train,320,230.0661076321776,254.0,23.93389236782241
pooling,"(98038,)",train,321,329.7768623310549,210.0,119.77686233105487
pooling,"(98038,)",train,322,579.5028145674369,589.45,9.947185432563174
pooling,"(98038,)",train,323,263.85620771458343,319.95,56.093792285416555
pooling,"(98038,)",train,324,256.5397237988873,299.95,43.41027620111271
pooling,"(98038,)",train,325,245.34938554763357,250.0,4.650614452366426
pooling,"(98038,)",train,326,220.00196461274027,265.0,44.99803538725973
pooling,"(98038,)",train,327,269.1060376979585,335.0,65.89396230204147
pooling,"(98038,)",train,328,182.343975685224,249.9,67.55602431477601
pooling,"(98038,)",train,329,280.5855192368399,332.5,51.9144807631601
pooling,"(98038,)",train,330,340.27802533720387,380.0,39.72197466279613
pooling,"(98038,)",train,331,108.4548196869946,215.0,106.5451803130054
pooling,"(98038,)",train,332,684.9262798596683,674.95,9.976279859668239
pooling,"(98038,)",train,333,221.98998353886418,260.25,38.26001646113582
pooling,"(98038,)",train,334,231.38259129322978,350.5,119.11740870677022
pooling,"(98038,)",train,335,362.70516196381504,315.0,47.705161963815044
pooling,"(98038,)",train,336,482.46999487054563,375.0,107.46999487054563
pooling,"(98038,)",train,337,187.30986590192333,156.601,30.708865901923332
pooling,"(98038,)",train,338,421.9634600013451,374.95,47.013460001345095
pooling,"(98038,)",train,339,226.52397405191005,259.5,32.976025948089955
pooling,"(98038,)",train,340,254.34073458566127,353.0,98.65926541433873
pooling,"(98038,)",train,341,240.0030855547011,324.95,84.94691444529889
pooling,"(98038,)",train,342,347.46866408641654,336.5,10.968664086416538
pooling,"(98038,)",train,343,213.2410216405915,207.0,6.241021640591498
pooling,"(98038,)",train,344,233.61358734699024,258.0,24.386412653009756
pooling,"(98038,)",train,345,289.9026524179135,236.0,53.90265241791349
pooling,"(98038,)",train,346,607.7967405189193,539.5,68.29674051891925
pooling,"(98038,)",train,347,382.4505579795223,356.0,26.450557979522273
pooling,"(98038,)",train,348,356.5982897381109,348.45,8.148289738110918
pooling,"(98038,)",train,349,258.7965245276064,282.0,23.20347547239362
pooling,"(98038,)",train,350,252.6999093770428,313.999,61.29909062295724
pooling,"(98038,)",train,351,108.66548116556805,209.9,101.23451883443195
pooling,"(98038,)",train,352,273.3851815919843,361.5,88.11481840801571
pooling,"(98038,)",train,353,297.51192955956503,335.0,37.48807044043497
pooling,"(98038,)",train,354,229.22852735113702,252.0,22.771472648862982
pooling,"(98038,)",train,355,321.1622677868945,340.0,18.837732213105483
pooling,"(98038,)",train,356,313.0432318590247,323.0,9.956768140975328
pooling,"(98038,)",train,357,330.47282017320686,360.0,29.527179826793144
pooling,"(98038,)",train,358,268.9958019891419,287.2,18.20419801085808
pooling,"(98038,)",train,359,444.63424606352055,535.0,90.36575393647945
pooling,"(98038,)",train,360,531.7826998612945,419.0,112.78269986129453
pooling,"(98038,)",train,361,573.0410300185977,579.0,5.958969981402333
pooling,"(98038,)",train,362,475.3070427968414,459.95,15.357042796841426
pooling,"(98038,)",train,363,493.50007097202615,370.0,123.50007097202615
pooling,"(98038,)",train,364,245.53933584685,293.5,47.96066415314999
pooling,"(98038,)",train,365,274.34142209479614,324.9,50.55857790520383
pooling,"(98038,)",train,366,288.1004349427094,320.0,31.8995650572906
pooling,"(98038,)",train,367,455.765791601043,415.0,40.76579160104302
pooling,"(98038,)",train,368,397.81726391900884,394.0,3.8172639190088375
pooling,"(98038,)",train,369,284.18114764458005,339.95,55.76885235541994
pooling,"(98038,)",train,370,241.76924399548443,353.5,111.73075600451557
pooling,"(98038,)",train,371,385.6787250660054,445.0,59.32127493399457
pooling,"(98038,)",train,372,310.07560069792817,339.995,29.919399302071838
pooling,"(98038,)",train,373,138.94134083078097,225.0,86.05865916921903
pooling,"(98038,)",train,374,223.78070904930792,300.0,76.21929095069208
pooling,"(98038,)",train,375,260.03012198233773,320.0,59.96987801766227
pooling,"(98038,)",train,376,346.49869088982086,380.0,33.501309110179136
pooling,"(98038,)",train,377,353.25410120438755,365.0,11.745898795612447
pooling,"(98038,)",train,378,579.4271216737907,574.0,5.42712167379068
pooling,"(98038,)",train,379,331.8346743973234,280.0,51.8346743973234
pooling,"(98038,)",train,380,241.63127294640435,267.5,25.86872705359565
pooling,"(98038,)",train,381,512.6281065715375,428.0,84.6281065715375
pooling,"(98038,)",train,382,398.38065010867285,397.0,1.380650108672853
pooling,"(98038,)",train,383,582.7382287668079,567.5,15.238228766807879
pooling,"(98038,)",train,384,398.443101245306,337.0,61.443101245306025
pooling,"(98038,)",train,385,216.61115273446921,245.0,28.388847265530785
pooling,"(98038,)",train,386,235.99565805831662,269.95,33.95434194168337
pooling,"(98038,)",train,387,385.72557088800386,410.0,24.27442911199614
pooling,"(98038,)",train,388,266.8506150379326,290.7,23.849384962067404
pooling,"(98038,)",train,389,156.60325060348987,185.0,28.39674939651013
pooling,"(98038,)",train,390,311.8441667169027,290.0,21.84416671690269
pooling,"(98038,)",train,391,311.8441667169027,415.0,103.15583328309731
pooling,"(98038,)",train,392,311.6678048545,242.05,69.61780485449998
pooling,"(98038,)",train,393,246.47999987609364,335.0,88.52000012390636
pooling,"(98038,)",train,394,262.717594509224,295.0,32.282405490776
pooling,"(98038,)",train,395,377.0735700950245,350.0,27.07357009502448
pooling,"(98038,)",train,396,368.109451712553,355.0,13.109451712552982
pooling,"(98038,)",train,397,287.5874098564236,330.0,42.41259014357638
pooling,"(98038,)",train,398,397.3994983325174,373.5,23.899498332517396
