method,task,split,sample_idx,prediction,true_label,residual
shat-gam,"(98103,)",train,139,182.67362765071937,447.5,-264.82637234928063
shat-gam,"(98103,)",train,140,230.86200396172936,370.0,-139.13799603827064
shat-gam,"(98103,)",train,141,134.0937073024404,526.0,-391.9062926975596
shat-gam,"(98103,)",train,142,205.74497019834098,620.0,-414.255029801659
shat-gam,"(98103,)",train,143,489.55246821704475,780.0,-290.44753178295525
shat-gam,"(98103,)",train,144,207.76056398432593,510.0,-302.2394360156741
shat-gam,"(98103,)",train,145,308.887745532451,650.0,-341.112254467549
shat-gam,"(98103,)",train,146,416.7353908631048,700.0,-283.2646091368952
shat-gam,"(98103,)",train,147,462.58887614509695,650.0,-187.41112385490305
shat-gam,"(98103,)",train,148,194.40348743339854,360.0,-165.59651256660146
shat-gam,"(98103,)",train,149,243.75681826117275,625.0,-381.2431817388273
shat-gam,"(98103,)",train,150,290.9077062448914,549.0,-258.0922937551086
shat-gam,"(98103,)",train,151,226.02269902322632,550.0,-323.9773009767737
shat-gam,"(98103,)",train,152,173.3982048592618,393.0,-219.6017951407382
shat-gam,"(98103,)",train,153,374.9315231222963,539.0,-164.0684768777037
shat-gam,"(98103,)",train,154,265.22072558482364,575.575,-310.3542744151764
shat-gam,"(98103,)",train,155,24.67620354481471,313.0,-288.3237964551853
shat-gam,"(98103,)",train,156,92.43142506911306,320.0,-227.56857493088694
shat-gam,"(98103,)",train,157,327.42364445367167,599.0,-271.57635554632833
shat-gam,"(98103,)",train,158,234.54913792782324,406.1,-171.55086207217678
shat-gam,"(98103,)",train,159,153.4944305411576,550.0,-396.5055694588424
shat-gam,"(98103,)",train,160,241.98386076080735,355.0,-113.01613923919265
shat-gam,"(98103,)",train,161,399.9463094773487,560.0,-160.05369052265132
shat-gam,"(98103,)",train,162,403.5220273003441,725.0,-321.4779726996559
shat-gam,"(98103,)",train,163,480.66464830505174,870.0,-389.33535169494826
shat-gam,"(98103,)",train,164,299.4068307449301,499.95,-200.54316925506987
shat-gam,"(98103,)",train,165,216.67930353712677,587.206,-370.52669646287325
shat-gam,"(98103,)",train,166,213.92241945429396,515.0,-301.07758054570604
shat-gam,"(98103,)",train,167,362.7523174327734,875.0,-512.2476825672265
shat-gam,"(98103,)",train,168,318.5125533736126,280.0,38.512553373612604
shat-gam,"(98103,)",train,169,211.7753000437424,380.5,-168.7246999562576
shat-gam,"(98103,)",train,170,284.19377745850807,460.0,-175.80622254149193
shat-gam,"(98103,)",train,171,214.7319078653669,345.0,-130.2680921346331
shat-gam,"(98103,)",train,172,384.8151381823382,875.0,-490.1848618176618
shat-gam,"(98103,)",train,173,188.30708156988828,455.0,-266.6929184301117
shat-gam,"(98103,)",train,174,583.8084963347428,1000.0,-416.1915036652572
shat-gam,"(98103,)",train,175,606.7428881203068,585.0,21.742888120306816
shat-gam,"(98103,)",train,176,411.4239555018099,785.0,-373.5760444981901
shat-gam,"(98103,)",train,177,484.76040930267044,450.0,34.76040930267044
shat-gam,"(98103,)",train,178,490.0917759247351,980.0,-489.9082240752649
shat-gam,"(98103,)",train,179,207.96134554788676,342.0,-134.03865445211324
shat-gam,"(98103,)",train,180,566.4795735605683,775.0,-208.52042643943173
shat-gam,"(98103,)",train,181,275.83761080212497,565.0,-289.16238919787503
shat-gam,"(98103,)",train,182,75.38993920568134,459.5,-384.11006079431866
shat-gam,"(98103,)",train,183,413.54955607014625,810.0,-396.45044392985375
shat-gam,"(98103,)",train,184,639.6231222467759,475.0,164.6231222467759
shat-gam,"(98103,)",train,185,190.80947064017886,382.0,-191.19052935982114
shat-gam,"(98103,)",train,186,232.2332655914414,510.0,-277.7667344085586
shat-gam,"(98103,)",train,187,237.6665120597819,349.95,-112.2834879402181
shat-gam,"(98103,)",train,188,326.7627135478611,452.0,-125.2372864521389
shat-gam,"(98103,)",train,189,213.29789855457867,601.15,-387.85210144542134
shat-gam,"(98103,)",train,190,317.84385502120205,588.0,-270.15614497879795
shat-gam,"(98103,)",train,191,360.00196248618016,760.5,-400.49803751381984
shat-gam,"(98103,)",train,192,184.9204160742421,470.0,-285.0795839257579
shat-gam,"(98103,)",train,193,196.82958659407885,425.0,-228.17041340592115
shat-gam,"(98103,)",train,194,378.15904561436065,452.0,-73.84095438563935
shat-gam,"(98103,)",train,195,275.3726829784798,428.75,-153.37731702152018
shat-gam,"(98103,)",train,196,374.5176099761654,700.0,-325.4823900238346
shat-gam,"(98103,)",train,197,312.15886858729027,720.0,-407.84113141270973
shat-gam,"(98103,)",train,198,203.55450496553848,503.045,-299.49049503446156
shat-gam,"(98103,)",train,199,292.3658852862094,842.0,-549.6341147137906
shat-gam,"(98103,)",train,200,177.25407550605712,412.133,-234.87892449394286
shat-gam,"(98103,)",train,201,389.84522016911797,432.5,-42.654779830882035
shat-gam,"(98103,)",train,202,228.77409320842463,826.0,-597.2259067915754
shat-gam,"(98103,)",train,203,174.48125707071478,587.75,-413.2687429292852
shat-gam,"(98103,)",train,204,190.32048378898963,429.0,-238.67951621101037
shat-gam,"(98103,)",train,205,180.99831076135723,533.0,-352.00168923864277
shat-gam,"(98103,)",train,206,384.48389167848006,913.0,-528.5161083215199
shat-gam,"(98103,)",train,207,489.4235008873869,1008.0,-518.5764991126131
shat-gam,"(98103,)",train,208,150.56164703515236,398.5,-247.93835296484764
shat-gam,"(98103,)",train,209,369.6809638643165,734.0,-364.3190361356835
shat-gam,"(98103,)",train,210,235.54026748562228,275.0,-39.45973251437772
shat-gam,"(98103,)",train,211,901.6005617282156,760.0,141.60056172821555
shat-gam,"(98103,)",train,212,175.61025480524933,350.0,-174.38974519475067
shat-gam,"(98103,)",train,213,167.95982360079972,432.0,-264.0401763992003
shat-gam,"(98103,)",train,214,982.8966399435999,550.0,432.8966399435999
shat-gam,"(98103,)",train,215,838.1852968240137,920.0,-81.81470317598632
shat-gam,"(98103,)",train,216,276.4477852215261,680.2,-403.75221477847396
shat-gam,"(98103,)",train,217,114.33322562403637,475.0,-360.66677437596366
shat-gam,"(98103,)",train,218,178.87469247917096,393.0,-214.12530752082904
shat-gam,"(98103,)",train,219,240.9822307228018,400.0,-159.0177692771982
shat-gam,"(98103,)",train,220,590.5347592202652,749.5,-158.9652407797348
shat-gam,"(98103,)",train,221,343.1177861661648,495.0,-151.88221383383518
shat-gam,"(98103,)",train,222,319.9461972115685,578.5,-258.5538027884315
shat-gam,"(98103,)",train,223,305.10234012846314,580.0,-274.89765987153686
shat-gam,"(98103,)",train,224,304.59804004140284,530.0,-225.40195995859716
shat-gam,"(98103,)",train,225,402.5507869268256,657.1,-254.54921307317443
shat-gam,"(98103,)",train,226,91.39751474422732,485.0,-393.60248525577265
shat-gam,"(98103,)",train,227,276.012242540721,720.001,-443.988757459279
shat-gam,"(98103,)",train,228,630.7559576434313,829.0,-198.24404235656868
shat-gam,"(98103,)",train,229,225.9420615163988,338.0,-112.05793848360119
shat-gam,"(98103,)",train,230,486.34013101320363,446.0,40.34013101320363
shat-gam,"(98103,)",train,231,118.37272653654509,601.45,-483.07727346345496
shat-gam,"(98103,)",train,232,490.4482125730115,695.0,-204.55178742698848
shat-gam,"(98103,)",train,233,257.3476225334227,402.5,-145.15237746657732
shat-gam,"(98103,)",train,234,334.5111473556057,550.0,-215.48885264439429
shat-gam,"(98103,)",train,235,279.55826579239107,770.0,-490.44173420760893
shat-gam,"(98103,)",train,236,181.0590400743871,645.0,-463.9409599256129
shat-gam,"(98103,)",train,237,276.7932288509844,738.0,-461.2067711490156
shat-gam,"(98103,)",train,238,181.933055519395,521.0,-339.066944480605
shat-gam,"(98103,)",train,239,223.05158846471852,436.0,-212.94841153528148
shat-gam,"(98103,)",train,240,394.84738148530926,875.0,-480.15261851469074
shat-gam,"(98103,)",train,241,264.38952176857504,283.0,-18.610478231424963
shat-gam,"(98103,)",train,242,387.31825841602324,710.0,-322.68174158397676
shat-gam,"(98103,)",train,243,534.5519555946977,845.0,-310.4480444053023
shat-gam,"(98103,)",train,244,727.2908500041606,1105.0,-377.7091499958394
shat-gam,"(98103,)",train,245,327.67051595187826,525.0,-197.32948404812174
shat-gam,"(98103,)",train,246,216.00355116337238,270.0,-53.99644883662762
shat-gam,"(98103,)",train,247,367.28515198910696,651.5,-284.21484801089304
shat-gam,"(98103,)",train,248,144.51883146208337,438.6,-294.08116853791665
shat-gam,"(98103,)",train,249,278.3182644586702,355.0,-76.68173554132977
shat-gam,"(98103,)",train,250,778.293479539163,1125.0,-346.70652046083705
shat-gam,"(98103,)",train,251,216.39151432904293,543.0,-326.60848567095707
shat-gam,"(98103,)",train,252,365.76213558986757,365.0,0.7621355898675688
shat-gam,"(98103,)",train,253,118.29877280944163,519.0,-400.70122719055837
shat-gam,"(98103,)",train,254,323.17618429188525,565.0,-241.82381570811475
shat-gam,"(98103,)",train,255,382.06965736822684,675.0,-292.93034263177316
shat-gam,"(98103,)",train,256,1020.4053656145177,869.9,150.5053656145177
shat-gam,"(98103,)",train,257,379.71185171796657,700.0,-320.28814828203343
shat-gam,"(98103,)",train,258,340.33393073118685,397.0,-56.666069268813146
shat-gam,"(98103,)",train,259,523.8174874330974,870.3,-346.4825125669025
shat-gam,"(98103,)",train,260,154.7045264965227,525.0,-370.2954735034773
shat-gam,"(98103,)",train,261,467.05892269883265,831.0,-363.94107730116735
shat-gam,"(98103,)",train,262,352.55334831119893,680.0,-327.44665168880107
shat-gam,"(98103,)",train,263,221.70067519920934,314.963,-93.26232480079068
shat-gam,"(98103,)",train,264,326.61493832723414,371.0,-44.38506167276586
shat-gam,"(98103,)",train,265,259.8478352993178,355.0,-95.15216470068219
shat-gam,"(98103,)",train,266,167.18156270751507,350.0,-182.81843729248493
shat-gam,"(98103,)",train,267,291.19771674478557,550.0,-258.80228325521443
shat-gam,"(98103,)",train,268,351.6745380525806,680.0,-328.3254619474194
shat-gam,"(98103,)",train,269,234.94257394744687,397.5,-162.55742605255313
shat-gam,"(98103,)",train,270,319.73316135949347,238.0,81.73316135949347
shat-gam,"(98103,)",train,271,296.5556253041365,539.0,-242.44437469586347
shat-gam,"(98103,)",train,272,192.17394880745633,577.5,-385.3260511925437
shat-gam,"(98103,)",train,273,220.49565795893278,349.0,-128.50434204106722
shat-gam,"(98103,)",train,274,232.66721975483085,395.0,-162.33278024516915
shat-gam,"(98103,)",train,275,340.4936244356091,259.25,81.24362443560909
shat-gam,"(98103,)",train,276,372.96702316275565,549.0,-176.03297683724435
shat-gam,"(98103,)",train,277,165.23941324665708,543.0,-377.7605867533429
shat-gam,"(98103,)",train,278,210.24664915673856,430.0,-219.75335084326144
shat-gam,"(98103,)",train,279,489.4061433362856,605.0,-115.5938566637144
shat-gam,"(98103,)",train,280,398.1646300967838,527.95,-129.78536990321624
shat-gam,"(98103,)",train,281,499.714605741079,551.0,-51.285394258920974
shat-gam,"(98103,)",train,282,174.104281445332,698.0,-523.8957185546681
shat-gam,"(98103,)",train,283,613.437637001614,696.5,-83.06236299838599
shat-gam,"(98103,)",train,284,262.1821683173068,444.0,-181.81783168269322
shat-gam,"(98103,)",train,285,434.2194428203819,570.0,-135.78055717961809
shat-gam,"(98103,)",train,286,204.21891565333212,390.0,-185.78108434666788
shat-gam,"(98103,)",train,287,196.6473578956212,409.95,-213.30264210437878
shat-gam,"(98103,)",train,288,169.88444728457455,445.0,-275.11555271542545
shat-gam,"(98103,)",train,289,213.39363288647965,550.0,-336.6063671135204
shat-gam,"(98103,)",train,290,469.44895639520007,597.0,-127.55104360479993
shat-gam,"(98103,)",train,291,360.11890513916694,471.001,-110.88209486083304
shat-gam,"(98103,)",train,292,100.6952683788202,549.0,-448.3047316211798
shat-gam,"(98103,)",train,293,236.4721306017262,705.0,-468.52786939827377
shat-gam,"(98103,)",train,294,355.8163011132535,418.0,-62.18369888674653
shat-gam,"(98103,)",train,295,310.9897139524515,549.0,-238.0102860475485
shat-gam,"(98103,)",train,296,160.093721657475,575.0,-414.906278342525
shat-gam,"(98103,)",train,297,618.2541738818213,765.0,-146.74582611817868
shat-gam,"(98103,)",train,298,575.4736421778622,705.0,-129.5263578221378
shat-gam,"(98103,)",train,299,293.7302272820796,712.5,-418.7697727179204
shat-gam,"(98103,)",train,300,265.89704520754833,409.95,-144.05295479245166
shat-gam,"(98103,)",train,301,214.70692965086272,535.0,-320.2930703491373
shat-gam,"(98103,)",train,302,183.9171203265837,470.0,-286.0828796734163
shat-gam,"(98103,)",train,303,151.67400705295665,580.0,-428.32599294704335
shat-gam,"(98103,)",train,304,371.8956999162827,662.5,-290.6043000837173
shat-gam,"(98103,)",train,305,174.75394438392738,403.0,-228.24605561607262
shat-gam,"(98103,)",train,306,260.08765727581397,705.0,-444.91234272418603
shat-gam,"(98103,)",train,307,408.74673643383255,575.0,-166.25326356616745
shat-gam,"(98103,)",train,308,321.00806948972496,570.0,-248.99193051027504
shat-gam,"(98103,)",train,309,184.02342903644268,365.0,-180.97657096355732
shat-gam,"(98103,)",train,310,465.8275940051646,725.0,-259.1724059948354
shat-gam,"(98103,)",train,311,238.4645205792948,445.434,-206.96947942070523
shat-gam,"(98103,)",train,312,270.5668545454683,525.0,-254.4331454545317
shat-gam,"(98103,)",train,313,266.5405774886298,430.0,-163.45942251137018
shat-gam,"(98103,)",train,314,252.97772037250996,488.0,-235.02227962749004
shat-gam,"(98103,)",train,315,144.70886628858864,355.0,-210.29113371141136
shat-gam,"(98103,)",train,316,178.51246183094213,415.0,-236.48753816905787
shat-gam,"(98103,)",train,317,490.8296698251855,930.0,-439.1703301748145
shat-gam,"(98103,)",train,318,330.1805360737567,887.2,-557.0194639262434
shat-gam,"(98103,)",train,319,293.3458769048761,620.0,-326.6541230951239
shat-gam,"(98103,)",train,320,213.44951687722426,513.0,-299.55048312277574
shat-gam,"(98103,)",train,321,233.1476723156261,540.0,-306.8523276843739
shat-gam,"(98103,)",train,322,452.96087461765075,925.0,-472.03912538234925
shat-gam,"(98103,)",train,323,173.23756666506853,562.5,-389.2624333349315
shat-gam,"(98103,)",train,324,487.90869130244914,759.0,-271.09130869755086
shat-gam,"(98103,)",train,325,309.38945504708363,650.0,-340.61054495291637
shat-gam,"(98103,)",train,326,265.60238395213395,380.0,-114.39761604786605
shat-gam,"(98103,)",train,327,330.30447857510705,762.0,-431.69552142489295
shat-gam,"(98103,)",train,328,618.0161353028845,1311.0,-692.9838646971155
shat-gam,"(98103,)",train,329,202.30410483540953,340.0,-137.69589516459047
shat-gam,"(98103,)",train,330,70.34355340671635,269.5,-199.15644659328365
shat-gam,"(98103,)",train,331,267.60449310519846,388.0,-120.39550689480154
shat-gam,"(98103,)",train,332,448.3916807883122,620.0,-171.60831921168779
shat-gam,"(98103,)",train,333,248.43038476544484,599.995,-351.56461523455516
shat-gam,"(98103,)",train,334,346.2984059872522,645.0,-298.7015940127478
shat-gam,"(98103,)",train,335,248.24349634958278,422.5,-174.25650365041722
shat-gam,"(98103,)",train,336,423.63891117161984,605.0,-181.36108882838016
shat-gam,"(98103,)",train,337,200.48165243302674,640.0,-439.51834756697326
shat-gam,"(98103,)",train,338,150.7105647541835,500.0,-349.2894352458165
shat-gam,"(98103,)",train,339,182.78018181412943,415.0,-232.21981818587057
shat-gam,"(98103,)",train,340,464.1852970842308,690.0,-225.8147029157692
shat-gam,"(98103,)",train,341,357.26648728038367,360.0,-2.7335127196163285
shat-gam,"(98103,)",train,342,392.4293511382432,608.0,-215.5706488617568
shat-gam,"(98103,)",train,343,165.5074782424304,500.0,-334.4925217575696
shat-gam,"(98103,)",train,344,387.2474447317145,825.0,-437.7525552682855
shat-gam,"(98103,)",train,345,401.90800509203154,509.0,-107.09199490796846
shat-gam,"(98103,)",train,346,395.7477165064805,660.0,-264.2522834935195
shat-gam,"(98103,)",train,347,311.68699877679694,600.0,-288.31300122320306
shat-gam,"(98103,)",train,348,247.29845847653505,250.0,-2.701541523464954
shat-gam,"(98103,)",train,349,821.7248282173305,650.0,171.72482821733047
shat-gam,"(98103,)",train,350,654.5837499791264,465.0,189.58374997912642
shat-gam,"(98103,)",train,351,586.4275670538213,533.0,53.42756705382135
shat-gam,"(98103,)",train,352,287.0150319011725,341.0,-53.984968098827494
shat-gam,"(98103,)",train,353,250.2661024837971,620.0,-369.7338975162029
shat-gam,"(98103,)",train,354,178.87407888482835,580.0,-401.12592111517165
shat-gam,"(98103,)",train,355,341.7480498839878,677.0,-335.2519501160122
shat-gam,"(98103,)",train,356,81.22582147111734,326.0,-244.77417852888266
shat-gam,"(98103,)",train,357,82.343895502079,342.0,-259.656104497921
shat-gam,"(98103,)",train,358,199.65801911712074,442.0,-242.34198088287926
shat-gam,"(98103,)",train,359,401.0167304863513,569.0,-167.98326951364868
shat-gam,"(98103,)",train,360,358.11701611373996,605.0,-246.88298388626004
shat-gam,"(98103,)",train,361,324.0843235930806,560.0,-235.91567640691937
shat-gam,"(98103,)",train,362,367.4415510301678,520.0,-152.55844896983223
shat-gam,"(98103,)",train,363,432.7697992155323,440.0,-7.230200784467684
shat-gam,"(98103,)",train,364,286.8270213360455,645.0,-358.1729786639545
shat-gam,"(98103,)",train,365,257.8255387360406,625.0,-367.1744612639594
shat-gam,"(98103,)",train,366,606.6264326340001,650.0,-43.37356736599986
shat-gam,"(98103,)",train,367,912.8093868140086,1350.0,-437.1906131859914
